Volume,Observed Pressure,Calculated Pressure
0.950250E-1,23894.7,23894.7
0.946291E-1,23994.6,23994.6
0.942364E-1,24094.6,24094.6
0.938470E-1,24194.5,24194.5
0.934608E-1,24294.5,24294.5
0.930778E-1,24394.4,24394.4
0.926979E-1,24494.4,24494.4
0.923210E-1,24594.4,24594.4
0.919473E-1,24694.3,24694.3
0.915765E-1,24794.3,24794.3
0.912087E-1,24894.2,24894.2
0.908439E-1,24994.2,24994.2
0.904820E-1,25094.1,25094.1
0.901229E-1,25194.1,25194.1
0.897667E-1,25294.0,25294.0
0.894133E-1,25394.0,25394.0
0.890626E-1,25493.9,25493.9
0.887147E-1,25593.9,25593.9
0.883696E-1,25693.8,25693.8
0.880270E-1,25793.8,25793.8
0.876872E-1,25893.7,25893.7
0.873499E-1,25993.7,25993.7
0.870152E-1,26093.6,26093.6
0.866831E-1,26193.6,26193.6
0.863535E-1,26293.5,26293.5
0.860264E-1,26393.5,26393.5
0.857018E-1,26493.5,26493.5
0.853796E-1,26593.4,26593.4
0.850598E-1,26693.4,26693.4
0.847424E-1,26793.3,26793.3
0.844274E-1,26893.3,26893.3
0.841147E-1,26993.2,26993.2
0.838043E-1,27093.2,27093.2
0.834962E-1,27193.1,27193.1
0.831904E-1,27293.1,27293.1
0.828868E-1,27393.0,27393.0
0.825854E-1,27492.9,27492.9
0.822861E-1,27592.9,27592.9
0.819891E-1,27692.8,27692.8
0.816942E-1,27792.8,27792.8
0.814013E-1,27892.7,27892.7
0.811106E-1,27992.7,27992.7
0.808220E-1,28092.6,28092.6
0.805354E-1,28192.6,28192.6
0.802508E-1,28292.5,28292.5
0.799682E-1,28392.5,28392.5
0.796876E-1,28492.4,28492.4
0.794090E-1,28592.4,28592.4
0.791323E-1,28692.3,28692.3
0.788576E-1,28792.3,28792.3
0.785847E-1,28892.2,28892.2
0.783137E-1,28992.2,28992.2
0.780446E-1,29092.1,29092.1
0.777773E-1,29192.0,29192.0
0.775119E-1,29292.0,29292.0
0.772482E-1,29391.9,29391.9
0.769864E-1,29491.9,29491.9
0.767263E-1,29591.8,29591.8
0.764679E-1,29691.8,29691.8
0.762113E-1,29791.7,29791.7
0.759564E-1,29891.7,29891.7
0.757032E-1,29991.6,29991.6
0.754517E-1,30091.6,30091.6
0.752019E-1,30191.5,30191.5
0.749537E-1,30291.4,30291.4
0.747072E-1,30391.4,30391.4
0.744622E-1,30491.3,30491.3
0.742189E-1,30591.3,30591.3
0.739771E-1,30691.2,30691.2
0.737369E-1,30791.2,30791.2
0.734983E-1,30891.1,30891.1
0.732612E-1,30991.0,30991.0
0.730256E-1,31091.0,31091.0
0.727916E-1,31190.9,31190.9
0.725590E-1,31290.9,31290.9
0.723279E-1,31390.8,31390.8
0.720983E-1,31490.7,31490.7
0.718702E-1,31590.7,31590.7
0.716435E-1,31690.6,31690.6
0.714182E-1,31790.6,31790.6
0.711943E-1,31890.5,31890.5
0.709718E-1,31990.5,31990.5
0.707507E-1,32090.4,32090.4
0.705310E-1,32190.3,32190.3
0.703126E-1,32290.3,32290.3
0.700956E-1,32390.2,32390.2
0.698799E-1,32490.2,32490.2
0.696656E-1,32590.1,32590.1
0.694525E-1,32690.0,32690.0
0.692408E-1,32790.0,32790.0
0.690303E-1,32889.9,32889.9
0.688211E-1,32989.8,32989.8
0.686132E-1,33089.8,33089.8
0.684066E-1,33189.7,33189.7
0.682011E-1,33289.7,33289.7
0.679969E-1,33389.6,33389.6
0.677940E-1,33489.5,33489.5
0.675922E-1,33589.5,33589.5
0.673916E-1,33689.4,33689.4
0.671922E-1,33789.3,33789.3
0.669940E-1,33889.3,33889.3
0.667970E-1,33989.2,33989.2
0.666011E-1,34089.2,34089.2
0.664064E-1,34189.1,34189.1
0.662128E-1,34289.0,34289.0
0.660203E-1,34389.0,34389.0
0.658289E-1,34488.9,34488.9
0.656387E-1,34588.8,34588.8
0.654495E-1,34688.8,34688.8
0.652614E-1,34788.7,34788.7
0.650744E-1,34888.6,34888.6
0.648885E-1,34988.6,34988.6
0.647036E-1,35088.5,35088.5
0.645198E-1,35188.4,35188.4
0.643370E-1,35288.4,35288.4
0.641553E-1,35388.3,35388.3
0.639746E-1,35488.3,35488.3
0.637949E-1,35588.2,35588.2
0.636162E-1,35688.1,35688.1
0.634385E-1,35788.1,35788.1
0.632618E-1,35888.0,35888.0
0.630860E-1,35987.9,35987.9
0.629113E-1,36087.8,36087.8
0.627375E-1,36187.8,36187.8
0.625647E-1,36287.7,36287.7
0.623928E-1,36387.6,36387.6
0.622218E-1,36487.6,36487.6
0.620518E-1,36587.5,36587.5
0.618828E-1,36687.4,36687.4
0.617146E-1,36787.4,36787.4
0.615474E-1,36887.3,36887.3
0.613810E-1,36987.2,36987.2
0.612156E-1,37087.2,37087.2
0.610510E-1,37187.1,37187.1
0.608873E-1,37287.0,37287.0
0.607245E-1,37387.0,37387.0
0.605626E-1,37486.9,37486.9
0.604015E-1,37586.8,37586.8
0.602413E-1,37686.7,37686.7
0.600819E-1,37786.7,37786.7
0.599234E-1,37886.6,37886.6
0.597657E-1,37986.5,37986.5
0.596089E-1,38086.5,38086.5
0.594528E-1,38186.4,38186.4
0.592976E-1,38286.3,38286.3
0.591432E-1,38386.3,38386.3
0.589895E-1,38486.2,38486.2
0.588367E-1,38586.1,38586.1
0.586847E-1,38686.0,38686.0
0.585334E-1,38786.0,38786.0
0.583830E-1,38885.9,38885.9
0.582333E-1,38985.8,38985.8
0.580843E-1,39085.7,39085.7
0.579362E-1,39185.7,39185.7
0.577887E-1,39285.6,39285.6
0.576421E-1,39385.5,39385.5
0.574961E-1,39485.5,39485.5
0.573509E-1,39585.4,39585.4
0.572065E-1,39685.3,39685.3
0.570628E-1,39785.2,39785.2
0.569197E-1,39885.2,39885.2
0.567774E-1,39985.1,39985.1
0.566358E-1,40085.0,40085.0
0.564950E-1,40184.9,40184.9
0.563548E-1,40284.9,40284.9
0.562153E-1,40384.8,40384.8
0.560765E-1,40484.7,40484.7
0.559384E-1,40584.6,40584.6
0.558009E-1,40684.6,40684.6
0.556642E-1,40784.5,40784.5
0.555281E-1,40884.4,40884.4
0.553926E-1,40984.3,40984.3
0.552578E-1,41084.3,41084.3
0.551237E-1,41184.2,41184.2
0.549903E-1,41284.1,41284.1
0.548574E-1,41384.0,41384.0
0.547252E-1,41483.9,41483.9
0.545937E-1,41583.9,41583.9
0.544628E-1,41683.8,41683.8
0.543325E-1,41783.7,41783.7
0.542028E-1,41883.6,41883.6
0.540737E-1,41983.6,41983.6
0.539453E-1,42083.5,42083.5
0.538175E-1,42183.4,42183.4
0.536902E-1,42283.3,42283.3
0.535636E-1,42383.2,42383.2
0.534376E-1,42483.2,42483.2
0.533121E-1,42583.1,42583.1
0.531873E-1,42683.0,42683.0
0.530630E-1,42782.9,42782.9
0.529393E-1,42882.8,42882.8
0.528162E-1,42982.8,42982.8
0.526937E-1,43082.7,43082.7
0.525717E-1,43182.6,43182.6
0.524503E-1,43282.5,43282.5
0.523294E-1,43382.4,43382.4
0.522091E-1,43482.4,43482.4
0.520894E-1,43582.3,43582.3
0.519702E-1,43682.2,43682.2
0.518515E-1,43782.1,43782.1
0.517334E-1,43882.0,43882.0
0.516159E-1,43982.0,43982.0
0.514988E-1,44081.9,44081.9
0.513823E-1,44181.8,44181.8
0.512663E-1,44281.7,44281.7
0.511508E-1,44381.6,44381.6
0.510359E-1,44481.5,44481.5
0.509215E-1,44581.5,44581.5
0.508075E-1,44681.4,44681.4
0.506941E-1,44781.3,44781.3
0.505812E-1,44881.2,44881.2
0.504688E-1,44981.1,44981.1
0.503569E-1,45081.0,45081.0
0.502455E-1,45181.0,45181.0
0.501346E-1,45280.9,45280.9
0.500242E-1,45380.8,45380.8
0.499142E-1,45480.7,45480.7
0.498048E-1,45580.6,45580.6
0.496958E-1,45680.5,45680.5
0.495873E-1,45780.4,45780.4
0.494792E-1,45880.4,45880.4
0.493717E-1,45980.3,45980.3
0.492646E-1,46080.2,46080.2
0.491580E-1,46180.1,46180.1
0.490518E-1,46280.0,46280.0
0.489461E-1,46379.9,46379.9
0.488408E-1,46479.8,46479.8
0.487360E-1,46579.8,46579.8
0.486316E-1,46679.7,46679.7
0.485277E-1,46779.6,46779.6
0.484243E-1,46879.5,46879.5
0.483212E-1,46979.4,46979.4
0.482186E-1,47079.3,47079.3
0.481165E-1,47179.2,47179.2
0.480147E-1,47279.1,47279.1
0.479134E-1,47379.1,47379.1
0.478126E-1,47479.0,47479.0
0.477121E-1,47578.9,47578.9
0.476121E-1,47678.8,47678.8
0.475125E-1,47778.7,47778.7
0.474133E-1,47878.6,47878.6
0.473145E-1,47978.5,47978.5
0.472162E-1,48078.4,48078.4
0.471182E-1,48178.3,48178.3
0.470207E-1,48278.3,48278.3
0.469235E-1,48378.2,48378.2
0.468268E-1,48478.1,48478.1
0.467304E-1,48578.0,48578.0
0.466344E-1,48677.9,48677.9
0.465389E-1,48777.8,48777.8
0.464437E-1,48877.7,48877.7
0.463489E-1,48977.6,48977.6
0.462545E-1,49077.5,49077.5
0.461605E-1,49177.4,49177.4
0.460669E-1,49277.3,49277.3
0.459736E-1,49377.3,49377.3
0.458808E-1,49477.2,49477.2
0.457883E-1,49577.1,49577.1
0.456961E-1,49677.0,49677.0
0.456044E-1,49776.9,49776.9
0.455130E-1,49876.8,49876.8
0.454219E-1,49976.7,49976.7
0.453313E-1,50076.6,50076.6
0.452410E-1,50176.5,50176.5
0.451510E-1,50276.4,50276.4
0.450615E-1,50376.3,50376.3
0.449722E-1,50476.2,50476.2
0.448833E-1,50576.1,50576.1
0.447948E-1,50676.0,50676.0
0.447066E-1,50775.9,50775.9
0.446188E-1,50875.9,50875.9
0.445313E-1,50975.8,50975.8
0.444442E-1,51075.7,51075.7
0.443574E-1,51175.6,51175.6
0.442709E-1,51275.5,51275.5
0.441848E-1,51375.4,51375.4
0.440990E-1,51475.3,51475.3
0.440135E-1,51575.2,51575.2
0.439284E-1,51675.1,51675.1
0.438436E-1,51775.0,51775.0
0.437591E-1,51874.9,51874.9
0.436750E-1,51974.8,51974.8
0.435911E-1,52074.7,52074.7
0.435076E-1,52174.6,52174.6
0.434244E-1,52274.5,52274.5
0.433416E-1,52374.4,52374.4
0.432590E-1,52474.3,52474.3
0.431768E-1,52574.2,52574.2
0.430948E-1,52674.1,52674.1
0.430132E-1,52774.0,52774.0
0.429319E-1,52873.9,52873.9
0.428509E-1,52973.8,52973.8
0.427702E-1,53073.7,53073.7
0.426898E-1,53173.6,53173.6
0.426097E-1,53273.5,53273.5
0.425299E-1,53373.4,53373.4
0.424504E-1,53473.3,53473.3
0.423712E-1,53573.2,53573.2
0.422923E-1,53673.1,53673.1
0.422137E-1,53773.0,53773.0
0.421354E-1,53872.9,53872.9
0.420574E-1,53972.8,53972.8
0.419796E-1,54072.7,54072.7
0.419022E-1,54172.6,54172.6
0.418250E-1,54272.5,54272.5
0.417481E-1,54372.4,54372.4
0.416715E-1,54472.3,54472.3
0.415952E-1,54572.2,54572.2
0.415191E-1,54672.1,54672.1
0.414434E-1,54772.0,54772.0
0.413679E-1,54871.9,54871.9
0.412927E-1,54971.8,54971.8
0.412177E-1,55071.7,55071.7
0.411431E-1,55171.6,55171.6
0.410687E-1,55271.5,55271.5
0.409945E-1,55371.4,55371.4
0.409207E-1,55471.3,55471.3
0.408471E-1,55571.2,55571.2
0.407737E-1,55671.1,55671.1
0.407007E-1,55771.0,55771.0
0.406279E-1,55870.9,55870.9
0.405553E-1,55970.8,55970.8
0.404830E-1,56070.7,56070.7
0.404110E-1,56170.6,56170.6
0.403392E-1,56270.5,56270.5
0.402677E-1,56370.4,56370.4
0.401964E-1,56470.3,56470.3
0.401254E-1,56570.1,56570.1
0.400546E-1,56670.0,56670.0
0.399841E-1,56769.9,56769.9
0.399138E-1,56869.8,56869.8
0.398438E-1,56969.7,56969.7
0.397740E-1,57069.6,57069.6
0.397045E-1,57169.5,57169.5
0.396352E-1,57269.4,57269.4
0.395662E-1,57369.3,57369.3
0.394973E-1,57469.2,57469.2
0.394288E-1,57569.1,57569.1
0.393604E-1,57669.0,57669.0
0.392923E-1,57768.9,57768.9
0.392245E-1,57868.8,57868.8
0.391569E-1,57968.7,57968.7
0.390895E-1,58068.5,58068.5
0.390223E-1,58168.4,58168.4
0.389554E-1,58268.3,58268.3
0.388887E-1,58368.2,58368.2
0.388222E-1,58468.1,58468.1
0.387559E-1,58568.0,58568.0
0.386899E-1,58667.9,58667.9
0.386241E-1,58767.8,58767.8
0.385585E-1,58867.7,58867.7
0.384932E-1,58967.6,58967.6
0.384280E-1,59067.5,59067.5
0.383631E-1,59167.3,59167.3
0.382984E-1,59267.2,59267.2
0.382340E-1,59367.1,59367.1
0.381697E-1,59467.0,59467.0
0.381057E-1,59566.9,59566.9
0.380418E-1,59666.8,59666.8
0.379782E-1,59766.7,59766.7
0.379148E-1,59866.6,59866.6
0.378516E-1,59966.5,59966.5
0.377886E-1,60066.3,60066.3
0.377259E-1,60166.2,60166.2
0.376633E-1,60266.1,60266.1
0.376010E-1,60366.0,60366.0
0.375388E-1,60465.9,60465.9
0.374769E-1,60565.8,60565.8
0.374151E-1,60665.7,60665.7
0.373536E-1,60765.6,60765.6
0.372922E-1,60865.4,60865.4
0.372311E-1,60965.3,60965.3
0.371702E-1,61065.2,61065.2
0.371094E-1,61165.1,61165.1
0.370489E-1,61265.0,61265.0
0.369886E-1,61364.9,61364.9
0.369284E-1,61464.8,61464.8
0.368685E-1,61564.6,61564.6
0.368087E-1,61664.5,61664.5
0.367492E-1,61764.4,61764.4
0.366898E-1,61864.3,61864.3
0.366306E-1,61964.2,61964.2
0.365716E-1,62064.1,62064.1
0.365128E-1,62164.0,62164.0
0.364542E-1,62263.8,62263.8
0.363958E-1,62363.7,62363.7
0.363376E-1,62463.6,62463.6
0.362795E-1,62563.5,62563.5
0.362217E-1,62663.4,62663.4
0.361640E-1,62763.3,62763.3
0.361065E-1,62863.1,62863.1
0.360492E-1,62963.0,62963.0
0.359920E-1,63062.9,63062.9
0.359351E-1,63162.8,63162.8
0.358783E-1,63262.7,63262.7
0.358217E-1,63362.5,63362.5
0.357653E-1,63462.4,63462.4
0.357091E-1,63562.3,63562.3
0.356530E-1,63662.2,63662.2
0.355971E-1,63762.1,63762.1
0.355414E-1,63862.0,63862.0
0.354859E-1,63961.8,63961.8
0.354305E-1,64061.7,64061.7
0.353754E-1,64161.6,64161.6
0.353203E-1,64261.5,64261.5
0.352655E-1,64361.4,64361.4
0.352108E-1,64461.2,64461.2
0.351563E-1,64561.1,64561.1
0.351020E-1,64661.0,64661.0
0.350478E-1,64760.9,64760.9
0.349938E-1,64860.8,64860.8
0.349400E-1,64960.6,64960.6
0.348863E-1,65060.5,65060.5
0.348328E-1,65160.4,65160.4
0.347794E-1,65260.3,65260.3
0.347263E-1,65360.2,65360.2
0.346732E-1,65460.0,65460.0
0.346204E-1,65559.9,65559.9
0.345677E-1,65659.8,65659.8
0.345152E-1,65759.7,65759.7
0.344628E-1,65859.5,65859.5
0.344106E-1,65959.4,65959.4
0.343585E-1,66059.3,66059.3
0.343066E-1,66159.2,66159.2
0.342549E-1,66259.0,66259.0
0.342033E-1,66358.9,66358.9
0.341518E-1,66458.8,66458.8
0.341006E-1,66558.7,66558.7
0.340494E-1,66658.6,66658.6
0.339985E-1,66758.4,66758.4
0.339476E-1,66858.3,66858.3
0.338970E-1,66958.2,66958.2
0.338465E-1,67058.1,67058.1
0.337961E-1,67157.9,67157.9
0.337459E-1,67257.8,67257.8
0.336958E-1,67357.7,67357.7
0.336459E-1,67457.6,67457.6
0.335961E-1,67557.4,67557.4
0.335465E-1,67657.3,67657.3
0.334970E-1,67757.2,67757.2
0.334477E-1,67857.0,67857.0
0.333985E-1,67956.9,67956.9
0.333494E-1,68056.8,68056.8
0.333005E-1,68156.7,68156.7
0.332518E-1,68256.5,68256.5
0.332032E-1,68356.4,68356.4
0.331547E-1,68456.3,68456.3
0.331064E-1,68556.2,68556.2
0.330582E-1,68656.0,68656.0
0.330101E-1,68755.9,68755.9
0.329622E-1,68855.8,68855.8
0.329145E-1,68955.6,68955.6
0.328668E-1,69055.5,69055.5
0.328193E-1,69155.4,69155.4
0.327720E-1,69255.3,69255.3
0.327247E-1,69355.1,69355.1
0.326777E-1,69455.0,69455.0
0.326307E-1,69554.9,69554.9
0.325839E-1,69654.7,69654.7
0.325372E-1,69754.6,69754.6
0.324907E-1,69854.5,69854.5
0.324442E-1,69954.4,69954.4
0.323980E-1,70054.2,70054.2
0.323518E-1,70154.1,70154.1
0.323058E-1,70254.0,70254.0
0.322599E-1,70353.8,70353.8
0.322141E-1,70453.7,70453.7
0.321685E-1,70553.6,70553.6
0.321230E-1,70653.4,70653.4
0.320776E-1,70753.3,70753.3
0.320324E-1,70853.2,70853.2
0.319873E-1,70953.0,70953.0
0.319423E-1,71052.9,71052.9
0.318974E-1,71152.8,71152.8
0.318527E-1,71252.6,71252.6
0.318081E-1,71352.5,71352.5
0.317636E-1,71452.4,71452.4
0.317192E-1,71552.2,71552.2
0.316750E-1,71652.1,71652.1
0.316309E-1,71752.0,71752.0
0.315869E-1,71851.8,71851.8
0.315430E-1,71951.7,71951.7
0.314993E-1,72051.6,72051.6
0.314556E-1,72151.4,72151.4
0.314121E-1,72251.3,72251.3
0.313687E-1,72351.2,72351.2
0.313255E-1,72451.0,72451.0
0.312823E-1,72550.9,72550.9
0.312393E-1,72650.8,72650.8
0.311964E-1,72750.6,72750.6
0.311536E-1,72850.5,72850.5
0.311109E-1,72950.4,72950.4
0.310684E-1,73050.2,73050.2
0.310259E-1,73150.1,73150.1
0.309836E-1,73250.0,73250.0
0.309414E-1,73349.8,73349.8
0.308993E-1,73449.7,73449.7
0.308573E-1,73549.5,73549.5
0.308154E-1,73649.4,73649.4
0.307737E-1,73749.3,73749.3
0.307320E-1,73849.1,73849.1
0.306905E-1,73949.0,73949.0
0.306491E-1,74048.9,74048.9
0.306078E-1,74148.7,74148.7
0.305666E-1,74248.6,74248.6
0.305255E-1,74348.4,74348.4
0.304845E-1,74448.3,74448.3
0.304437E-1,74548.2,74548.2
0.304029E-1,74648.0,74648.0
0.303623E-1,74747.9,74747.9
0.303217E-1,74847.7,74847.7
0.302813E-1,74947.6,74947.6
0.302410E-1,75047.5,75047.5
0.302008E-1,75147.3,75147.3
0.301607E-1,75247.2,75247.2
0.301207E-1,75347.0,75347.0
0.300808E-1,75446.9,75446.9
0.300410E-1,75546.8,75546.8
0.300013E-1,75646.6,75646.6
0.299617E-1,75746.5,75746.5
0.299222E-1,75846.3,75846.3
0.298829E-1,75946.2,75946.2
0.298436E-1,76046.1,76046.1
0.298044E-1,76145.9,76145.9
0.297654E-1,76245.8,76245.8
0.297264E-1,76345.6,76345.6
0.296875E-1,76445.5,76445.5
0.296488E-1,76545.3,76545.3
0.296101E-1,76645.2,76645.2
0.295716E-1,76745.1,76745.1
0.295331E-1,76844.9,76844.9
0.294948E-1,76944.8,76944.8
0.294565E-1,77044.6,77044.6
0.294184E-1,77144.5,77144.5
0.293803E-1,77244.3,77244.3
0.293423E-1,77344.2,77344.2
0.293045E-1,77444.1,77444.1
0.292667E-1,77543.9,77543.9
0.292291E-1,77643.8,77643.8
0.291915E-1,77743.6,77743.6
0.291540E-1,77843.5,77843.5
0.291166E-1,77943.3,77943.3
0.290794E-1,78043.2,78043.2
0.290422E-1,78143.0,78143.0
0.290051E-1,78242.9,78242.9
0.289681E-1,78342.8,78342.8
0.289312E-1,78442.6,78442.6
0.288944E-1,78542.5,78542.5
0.288577E-1,78642.3,78642.3
0.288210E-1,78742.2,78742.2
0.287845E-1,78842.0,78842.0
0.287481E-1,78941.9,78941.9
0.287117E-1,79041.7,79041.7
0.286755E-1,79141.6,79141.6
0.286393E-1,79241.4,79241.4
0.286032E-1,79341.3,79341.3
0.285673E-1,79441.1,79441.1
0.285314E-1,79541.0,79541.0
0.284956E-1,79640.8,79640.8
0.284599E-1,79740.7,79740.7
0.284242E-1,79840.5,79840.5
0.283887E-1,79940.4,79940.4
0.283533E-1,80040.2,80040.2
0.283179E-1,80140.1,80140.1
0.282827E-1,80239.9,80239.9
0.282475E-1,80339.8,80339.8
0.282124E-1,80439.6,80439.6
0.281774E-1,80539.5,80539.5
0.281425E-1,80639.3,80639.3
0.281076E-1,80739.2,80739.2
0.280729E-1,80839.0,80839.0
0.280382E-1,80938.9,80938.9
0.280037E-1,81038.7,81038.7
0.279692E-1,81138.6,81138.6
0.279348E-1,81238.4,81238.4
0.279005E-1,81338.3,81338.3
0.278662E-1,81438.1,81438.1
0.278321E-1,81538.0,81538.0
0.277980E-1,81637.8,81637.8
0.277640E-1,81737.7,81737.7
0.277301E-1,81837.5,81837.5
0.276963E-1,81937.4,81937.4
0.276626E-1,82037.2,82037.2
0.276289E-1,82137.1,82137.1
0.275954E-1,82236.9,82236.9
0.275619E-1,82336.8,82336.8
0.275285E-1,82436.6,82436.6
0.274951E-1,82536.5,82536.5
0.274619E-1,82636.3,82636.3
0.274287E-1,82736.2,82736.2
0.273956E-1,82836.0,82836.0
0.273626E-1,82935.8,82935.8
0.273297E-1,83035.7,83035.7
0.272968E-1,83135.5,83135.5
0.272641E-1,83235.4,83235.4
0.272314E-1,83335.2,83335.2
0.271988E-1,83435.1,83435.1
0.271662E-1,83534.9,83534.9
0.271338E-1,83634.8,83634.8
0.271014E-1,83734.6,83734.6
0.270691E-1,83834.4,83834.4
0.270369E-1,83934.3,83934.3
0.270047E-1,84034.1,84034.1
0.269727E-1,84134.0,84134.0
0.269407E-1,84233.8,84233.8
0.269087E-1,84333.7,84333.7
0.268769E-1,84433.5,84433.5
0.268451E-1,84533.3,84533.3
0.268134E-1,84633.2,84633.2
0.267818E-1,84733.0,84733.0
0.267503E-1,84832.9,84832.9
0.267188E-1,84932.7,84932.7
0.266874E-1,85032.6,85032.6
0.266561E-1,85132.4,85132.4
0.266248E-1,85232.2,85232.2
0.265936E-1,85332.1,85332.1
0.265625E-1,85431.9,85431.9
0.265315E-1,85531.8,85531.8
0.265006E-1,85631.6,85631.6
0.264697E-1,85731.4,85731.4
0.264389E-1,85831.3,85831.3
0.264081E-1,85931.1,85931.1
0.263774E-1,86031.0,86031.0
0.263468E-1,86130.8,86130.8
0.263163E-1,86230.6,86230.6
0.262859E-1,86330.5,86330.5
0.262555E-1,86430.3,86430.3
0.262251E-1,86530.2,86530.2
0.261949E-1,86630.0,86630.0
0.261647E-1,86729.8,86729.8
0.261346E-1,86829.7,86829.7
0.261046E-1,86929.5,86929.5
0.260746E-1,87029.4,87029.4
0.260447E-1,87129.2,87129.2
0.260149E-1,87229.0,87229.0
0.259851E-1,87328.9,87328.9
0.259554E-1,87428.7,87428.7
0.259258E-1,87528.5,87528.5
0.258962E-1,87628.4,87628.4
0.258667E-1,87728.2,87728.2
0.258373E-1,87828.1,87828.1
0.258079E-1,87927.9,87927.9
0.257786E-1,88027.7,88027.7
0.257494E-1,88127.6,88127.6
0.257202E-1,88227.4,88227.4
0.256911E-1,88327.2,88327.2
0.256621E-1,88427.1,88427.1
0.256332E-1,88526.9,88526.9
0.256043E-1,88626.7,88626.7
0.255754E-1,88726.6,88726.6
0.255467E-1,88826.4,88826.4
0.255179E-1,88926.2,88926.2
0.254893E-1,89026.1,89026.1
0.254607E-1,89125.9,89125.9
0.254322E-1,89225.7,89225.7
0.254038E-1,89325.6,89325.6
0.253754E-1,89425.4,89425.4
